tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
188947,223744,08/30/2015,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1 7 AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,20,BK64,Prospect Heights,3016100,New York,40.67745803,-73.97333325,991646.6784,186093.7673,39,161,3024351,3010570005
173475,217520,08/25/2015,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,117 SOUTH 8 STREET,11249,Brooklyn,301,3,Brooklyn,34,50,18,BK73,North Side-South Side,3054900,New York,40.70960899,-73.96434211,994135.8237,197808.1927,34,549,3059517,3021310026
177919,410634,08/26/2015,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,Damage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,427 HOLDRIDGE AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.5284099,-74.1651554,938337.7352,131833.8394,51,176,5104458,5063570005
180944,226154,08/27/2015,22,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,380 ST JOHNS PLACE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3021500,New York,40.67398127,-73.96522992,993894.838,184827.8715,35,215,3029520,3011760023
155991,226377,08/18/2015,19,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,377 PARK PLACE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3020500,New York,40.676031,-73.96537026,993855.6146,185574.6322,35,205,3028906,3011600071
181878,208027,08/28/2015,17,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,green ash,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,182 HASTINGS STREET,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3062000,New York,40.57832158,-73.94462026,999633.7652,149979.4458,48,620,3246470,3087500360
180793,348630,08/27/2015,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,110-015 71 ROAD,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4075702,New York,40.72173733,-73.84104465,1028310.876,202264.8819,29,75702,4052567,4022340001
194165,228947,09-01-15,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,1158 45 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3022200,New York,40.63901226,-73.99279486,986249.6738,172085.856,44,222,3136669,3056150034
192791,211066,08/31/2015,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,325 BRISTOL STREET,11212,Brooklyn,316,3,Brooklyn,41,55,20,BK81,Brownsville,3092400,New York,40.66351149,-73.91102614,1008934.243,181024.0576,41,924,3326534,3035740001
192225,415683,08/31/2015,23,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,40 DALTON AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57428395,-74.12672259,949046.0087,148529.0403,50,138,5059015,5043130023
206306,301261,09-06-15,0,23,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,22-040 77 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76721869,-73.89228852,1014086.209,218813.5608,22,317,4449259,4010087501
208827,107238,09-08-15,0,15,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,301 EAST 66 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,New York,40.76485995,-73.96072969,995128.3096,217938.2889,5,118,1044738,1014417501
193184,348404,08/31/2015,4,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,75-009 AUSTIN STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076901,New York,40.71702839,-73.83829167,1029077.141,200550.6705,29,76901,4078873,4032940091
191415,223816,08/31/2015,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,55 4 PLACE,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006500,New York,40.67839349,-73.99983296,984296.3306,186433.4569,39,65,3005382,3003710001
200390,408850,09-03-15,0,5,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2059 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,New York,40.59725468,-74.16231709,939173.2453,156914.1521,50,27301,5034761,5020150032
181920,201589,08/28/2015,6,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,308 NEW JERSEY AVENUE,11207,Brooklyn,305,3,Brooklyn,42,55,19,BK85,East New York (Pennsylvania Ave),3114400,New York,40.6719602,-73.89483371,1013422.852,184107.1345,42,1144,3083929,3037380015
190326,109100,08/30/2015,18,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,300 WEST 115 STREET,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1020102,New York,40.80385376,-73.95627225,996355.9774,232145.6467,9,20102,1055840,1018487501
208277,300409,09-07-15,13,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,32-027 54 STREET,11377,Woodside,401,4,Queens,26,30,13,QN63,Woodside,4029500,New York,40.75463666,-73.90687272,1010051.241,214224.8885,26,295,4026020,4011560073
208278,300409,09-07-15,6,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,32-019 54 STREET,11377,Woodside,401,4,Queens,26,30,13,QN63,Woodside,4029500,New York,40.75484196,-73.9069099,1010040.862,214299.6718,26,295,4026024,4011560077
174753,217632,08/25/2015,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,81 BROADWAY,11249,Brooklyn,301,3,Brooklyn,34,50,18,BK73,North Side-South Side,3054900,New York,40.71061886,-73.96597424,993683.1891,198175.9416,34,549,3063661,3024700020
170524,338673,08/24/2015,4,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,159 BEACH 26 STREET,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4099802,New York,40.5938926,-73.75917361,1051132.737,155739.4389,31,99802,4436054,4158180058
210600,405638,09-08-15,0,15,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,381 FREEBORN STREET,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011202,New York,40.57020647,-74.09665986,957395.9011,147032.8674,50,11202,5055130,5038860052
201758,224185,09-04-15,3,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,296 COLUMBIA STREET,11231,Brooklyn,306,3,Brooklyn,39,51,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,New York,40.68199335,-74.00423358,983075.7917,187745.016,39,51,3005007,3003577501
208996,302091,09-08-15,0,11,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,24-004 23 AVENUE,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4009700,New York,40.77732181,-73.91718626,1007186.025,222486.9635,22,97,4018793,4008650035
209679,503910,09-08-15,0,9,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1740 WEEKS AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2022901,New York,40.8454244,-73.90743804,1009859.665,247301.8526,15,22901,2007435,2027970008
195532,102087,09-01-15,17,0,OffsetFromCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,30 GREENWICH AVENUE,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007100,New York,40.7351854,-74.00014346,984210.2415,207124.4572,3,71,1078112,1006060009
194113,508835,09-01-15,14,0,OnCurb,Alive,Poor,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1477 ROSEDALE AVENUE,10460,Bronx,209,2,Bronx,18,87,32,BX08,West Farms-Bronx River,2021800,New York,40.83721398,-73.87007594,1020201.291,244323.6207,18,218,2028135,2038950059
184970,505382,08/29/2015,3,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,2357 CROTONA AVENUE,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2039100,New York,40.85354496,-73.88389408,1016369.788,250268.2403,15,391,2012873,2031030036
179705,348462,08/27/2015,4,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,112-031 75 AVENUE,11375,Forest Hills,406,4,Queens,29,27,14,QN17,Forest Hills,4075701,New York,40.71966655,-73.83608807,1029686.203,201512.9658,29,75701,4446478,4022527501
182262,206913,08/28/2015,3,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3601 SURF AVENUE,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK21,Seagate-Coney Island,3034000,New York,40.57295126,-74.00122289,983910.269,148018.0455,47,342,3321762,3070450031
182266,206913,08/28/2015,2,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2950 WEST 35 STREET,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK21,Seagate-Coney Island,3034000,New York,40.57287941,-74.00073884,984044.7445,147991.8668,47,342,3189511,3070460022
175146,218640,08/25/2015,5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,240 MESEROLE STREET,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK78,Bushwick South,3048500,New York,40.70850019,-73.93925542,1001091.159,197408.0527,34,493,3400449,3030550008
190705,203749,08/31/2015,7,0,OnCurb,Alive,Good,Quercus robur,English oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1358 BAY RIDGE AVENUE,11228,Brooklyn,310,3,Brooklyn,43,49,22,BK30,Dyker Heights,3019600,New York,40.62277945,-74.00248188,983561.024,166171.7363,43,196,3156509,3061560030
190937,103296,08/31/2015,5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1 PIKE STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1000800,New York,40.7142111,-73.99270449,986272.4746,199482.9554,1,6,1003612,1002830094
195466,414625,09-01-15,15,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,380 BARLOW AVENUE,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014607,New York,40.55800196,-74.16049098,939654.1689,142612.5012,51,14607,5072019,5054750020
200733,301017,09-03-15,9,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,23-017 33 AVENUE,11106,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4005300,New York,40.76357898,-73.93023849,1003575.079,217476.8456,22,53,4006563,4005660117
184036,504204,08/29/2015,4,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,201 EAST 179 STREET,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2023502,New York,40.85105279,-73.90423145,1010744.609,249353.4413,15,23502,2007748,2028120011
201652,224150,09-04-15,17,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,181 CARROLL STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006500,New York,40.68169293,-73.99864082,984626.9773,187635.5382,39,65,3004781,3003500034
200333,409567,09-03-15,4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,105 CANNON AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029102,New York,40.59452165,-74.18829078,931958.015,155932.8775,50,29102,5106330,5027760050
208700,221513,09-07-15,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,5 STUYVESANT AVENUE,11221,Brooklyn,303,3,Brooklyn,36,54,18,BK35,Stuyvesant Heights,3028700,New York,40.69605045,-73.93458696,1002388.855,192873.1734,36,287,3042981,3015900004
173002,230579,08/25/2015,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1309 DORCHESTER ROAD,11226,Brooklyn,314,3,Brooklyn,40,44,21,BK42,Flatbush,3052000,New York,40.63868015,-73.96540067,993852.5536,171966.6745,40,520,3118666,3051560041
209091,503966,09-08-15,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,1630 GRAND AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021700,New York,40.84666147,-73.91558658,1007604.727,247750.2877,14,217,2008438,2028650166
209093,503966,09-08-15,9,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,3or4,Helpful,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1616 GRAND AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021700,New York,40.84660007,-73.91585817,1007529.607,247727.8468,14,217,2101324,2028650162
204011,107539,09-05-15,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Unsure,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,33 EAST 70 STREET,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1013000,New York,40.77044029,-73.9662051,993610.7759,219970.7596,4,130,1041328,1013857502
200508,210289,09-03-15,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2040 GERRITSEN AVENUE,11229,Brooklyn,315,3,Brooklyn,46,41,22,BK44,Madison,3056800,New York,40.60423065,-73.93797198,1001473.886,159420.0132,46,568,3197864,3073130116
208732,340685,09-07-15,18,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,37-016 80 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.7491454,-73.88615594,1015793.496,212231.026,25,285,4431331,4012900013
190239,106490,08/30/2015,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,529 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,69,29,MN12,Upper West Side,1016900,New York,40.78611718,-73.97230633,991919.005,225681.7875,6,169,1031388,1011990061
182821,343511,08/28/2015,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Harmful,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,45-007 97 PLACE,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4041100,New York,40.74499416,-73.86591648,1021403.683,210726.5346,21,411,4040659,4016260056
193217,348308,08/31/2015,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,111-016 75 ROAD,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076901,New York,40.71712974,-73.837547,1029283.502,200587.9765,29,76901,4079754,4033390008
127637,220990,08-08-15,12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,272 MARCUS GARVEY BOULEVARD,11221,Brooklyn,303,3,Brooklyn,36,56,25,BK35,Stuyvesant Heights,3027700,New York,40.68785269,-73.93892805,1001187.164,189885.6196,36,277,3399682,3018110019
197795,412533,09-02-15,3,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,161 HEENAN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.54207116,-74.18745105,932150.3309,136823.4219,51,17009,5080949,5062870028
164654,227367,08/21/2015,14,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,348 EASTERN PARKWAY,11225,Brooklyn,309,3,Brooklyn,35,57,20,BK63,Crown Heights South,3032500,New York,40.6702819,-73.95748922,996042.6772,183481.0347,35,325,3324532,3012660012
172431,301204,08/24/2015,6,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Unsure,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,33-002 12 STREET,11106,Astoria,401,4,Queens,26,37,12,QN70,Astoria,4004500,New York,40.76634753,-73.93565758,1002073.163,218484.3718,26,45,4003752,4003170018
201704,224187,09-04-15,8,0,OnCurb,Alive,Good,Sassafras albidum,sassafras,3or4,Unsure,Damage,Volunteer,"MetalGrates,WiresRope",No,Yes,No,Yes,No,No,No,No,No,87 SUMMIT STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,New York,40.68225699,-74.00339006,983309.7499,187841.0591,39,51,3004882,3003530045
209742,415914,09-08-15,12,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42 CODY PLACE,10312,Staten Island,503,5,Staten Island,51,63,24,SI48,Arden Heights,5017010,New York,40.55366023,-74.20221086,928057.782,141054.7078,51,17010,5125858,5060260084
192244,310418,08/31/2015,15,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,80-010 LEFFERTS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4077500,New York,40.71039062,-73.82816131,1031890.118,198137.6802,29,775,4080115,4033530041
195238,206039,09-01-15,23,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,2424 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61189564,-73.97518263,991140.4734,162207.4447,44,436,3172539,3065610016
194252,102855,09-01-15,8,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,145 RIDGE STREET,10002,New York,103,1,Manhattan,2,74,26,MN28,Lower East Side,1002201,New York,40.71995334,-73.98261705,989068.5159,201575.423,2,2201,1000000,1003457502
194902,229855,09-01-15,15,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1121 EAST 19 STREET,11230,Brooklyn,314,3,Brooklyn,45,48,17,BK43,Midwood,3076000,New York,40.62295107,-73.95701794,996181.8751,166237.1794,45,760,3253681,3067300053
165615,216089,08/22/2015,10,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,77 JEWEL STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72690705,-73.9466668,999032.3041,204112.8953,33,571,3066309,3026520005
186821,349473,08/29/2015,5,0,OffsetFromCurb,Alive,Fair,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,99-002 66 ROAD,11374,Rego Park,406,4,Queens,29,28,16,QN17,Forest Hills,4071304,New York,40.7275583,-73.85455438,1024562.592,204379.132,29,71304,4050967,4021180001
193734,304199,09-01-15,3,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,35-010 SKILLMAN AVENUE,11101,Long Island City,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4017900,New York,40.74713525,-73.92861687,1004029.178,211486.2234,26,179,4003135,4002180013
180548,229773,08/27/2015,11,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1290 EAST 19 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053800,New York,40.61882994,-73.95638576,996358.1149,164735.83,44,538,3180706,3067380037
194577,108174,09-01-15,9,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,3or4,Helpful,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,15 EAST 90 STREET,10128,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1015002,New York,40.78369752,-73.95751207,996016.2986,224801.8625,4,15002,1046981,1015020011
171042,348734,08/24/2015,13,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,112-015 72 ROAD,11375,Forest Hills,406,4,Queens,29,27,15,QN17,Forest Hills,4075702,New York,40.72111206,-73.83800034,1029155.149,202038.6245,29,75702,4052705,4022480074
182842,221481,08/28/2015,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,866 MYRTLE AVENUE,11206,Brooklyn,303,3,Brooklyn,36,56,18,BK75,Bedford,3025901,New York,40.69549282,-73.94757607,998787.133,192667.5911,36,25901,3378420,3017557501
198167,411848,09-02-15,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,156 HEENAN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.54174655,-74.18787512,932032.2117,136705.4107,51,17009,5081034,5062990028
204415,204935,09-05-15,6,0,OffsetFromCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2441 HARWAY AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,New York,40.59334298,-73.99334329,986098.7299,155447.3286,47,304,3186627,3068920003
190179,410272,08/30/2015,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,60 CASE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,New York,40.51656591,-74.19511444,929999.6954,127535.9356,51,198,5082768,5066700064
196196,108925,09-02-15,7,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,715 RIVERSIDE DRIVE,10031,New York,109,1,Manhattan,7,71,31,MN04,Hamilton Heights,1023300,New York,40.82921393,-73.95022862,998023.8996,241386.158,7,233,1062441,1020950046
192183,203625,08/31/2015,16,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,126 91 STREET,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005201,New York,40.62101182,-74.03698493,973982.6376,165529.8993,43,5201,3154619,3060840015
183691,410525,08/29/2015,7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,4816 HYLAN BOULEVARD,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52705887,-74.16657837,937941.2219,131342.3758,51,176,5125707,5063540006
179397,230000,08/27/2015,14,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1403 AVENUE J,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053000,New York,40.62515448,-73.9621252,994763.746,167039.2877,44,530,3179620,3067070052
179965,224926,08/27/2015,4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,5603 2 AVENUE,11220,Brooklyn,307,3,Brooklyn,38,51,23,BK32,Sunset Park West,3002200,New York,40.64594589,-74.02087625,978456.7238,174612.5747,38,22,3015204,3008370008
208810,340692,09-08-15,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,81-006 37 AVENUE,11372,Jackson Heights,403,4,Queens,21,39,13,QN28,Jackson Heights,4028300,New York,40.74961065,-73.88494172,1016129.706,212400.9693,21,283,4030011,4012920004
205687,106362,09-06-15,10,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,310 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,New York,40.78082918,-73.98466889,988495.8681,223754.3478,6,159,1030991,1011840024
